Year,Plot,Line,Check,Pedigree,Field row,Field column,Rep,Block,DF,DPM,100SdW,TSW,PoM,Area harvested,Plants harvested,Yd,PHI,SdFe,SdZn
2013,4791,MGC_271,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,16,34,1,39,34,62,28.55348837,258.552,12.3,1.8,37,1464.793953,78.97025172,NA,NA
2013,4792,MGC_271,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,16,33,1,39,34,62,28.65116279,267.624,12,1.8,42,1521.376744,78.97025172,NA,NA
2013,4793,MGC_462,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,16,32,1,39,39,64,24.69767442,176.904,11.5,1.8,38,1011.369767,73.46585998,NA,NA
2013,4794,MGC_462,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,16,31,1,39,39,64,24.27906977,199.584,13,1.8,40,1121.693023,73.46585998,NA,NA
2013,4795,MGC_321,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,16,30,1,39,34,61,22.38372093,176.904,12.5,1.8,43,999.9418605,75.95103578,NA,NA
2013,4796,MGC_321,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,16,29,1,39,34,61,22.38372093,149.688,12.5,1.8,47,846.1046512,75.95103578,NA,NA
2013,4797,MGC_813,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,16,28,1,39,35,64,24.55813953,113.4,12,1.8,31,644.6511628,63.92229417,NA,NA
2013,4798,MGC_813,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,16,27,1,39,35,64,24.55813953,31.752,12,1.8,25,180.5023256,63.92229417,NA,NA
2013,4799,MGC_357,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,16,26,1,39,34,62,28.48837209,249.48,12.5,1.8,34,1410.174419,74.39532944,NA,NA
2013,4800,MGC_357,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,16,25,1,39,34,62,28.48837209,131.544,12.5,1.8,35,743.5465116,74.39532944,NA,NA
2013,4801,MGC_399,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,25,1,41,34,62,22.51162791,36.288,12,1.8,25,206.2883721,71.56153051,NA,NA
2013,4802,MGC_399,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,26,1,41,34,62,22.51162791,176.904,12,1.8,50,1005.655814,71.56153051,NA,NA
2013,4803,MGC_215,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,27,1,41,34,64,32.96744186,276.696,11.4,1.8,39,1583.673488,75.96229379,NA,NA
2013,4804,MGC_215,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,28,1,41,34,64,32.74418605,308.448,12,1.8,45,1753.451163,75.96229379,NA,NA
2013,4805,MGC_040,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,29,1,41,32,62,26.7255814,217.728,11.6,1.8,39,1243.356279,70.92675635,NA,NA
2013,4806,MGC_040,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,30,1,41,32,62,26.75581395,267.624,11.5,1.8,46,1530.02093,70.92675635,NA,NA
2013,4807,MGC_226,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,31,1,41,35,62,24.78139535,263.088,11.2,1.8,45,1509.186977,76.50690973,NA,NA
2013,4808,MGC_226,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,32,1,41,35,62,24.64186047,394.632,11.7,1.8,47,2251.033953,76.50690973,NA,NA
2013,4809,MGC_832,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,33,1,41,36,62,24.61395349,231.336,11.8,1.8,33,1318.077209,75.4968852,NA,NA
2013,4810,MGC_832,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,34,1,41,36,62,24.66976744,326.592,11.6,1.8,45,1865.034419,75.4968852,NA,NA
2013,4811,MGC_491,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,35,1,42,33,64,30.03488372,322.056,13.9,1.8,32,1791.280465,74.30441899,NA,NA
2013,4812,MGC_491,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,36,1,42,33,64,30.6627907,231.336,12.1,1.8,35,1313.593953,74.30441899,NA,NA
2013,4813,MGC_451,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,37,1,42,39,65,28.48837209,167.832,12.5,1.8,25,948.6627907,75.57319224,NA,NA
2013,4814,MGC_451,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,38,1,42,39,65,28.48837209,367.416,12.5,1.8,28,2076.802326,75.57319224,NA,NA
2013,4815,MGC_084,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,39,1,42,32,58,26.84651163,254.016,11.2,1.8,38,1457.146047,72.14201183,NA,NA
2013,4816,MGC_084,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,40,1,42,32,58,26.60465116,258.552,12,1.8,40,1469.804651,72.14201183,NA,NA
2013,4817,MGC_854,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,41,1,42,35,63,28.39069767,217.728,12.8,1.8,40,1226.47814,74.31457431,NA,NA
2013,4818,MGC_854,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,42,1,42,35,63,28.35813953,258.552,12.9,1.8,47,1454.772558,74.31457431,NA,NA
2013,4819,MGC_120,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,43,1,42,35,61,20.3255814,145.152,12.6,1.8,27,819.5274419,78.37866,NA,NA
2013,4820,MGC_120,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,17,44,1,42,35,61,20.3255814,276.696,12.6,1.8,40,1562.224186,78.37866,NA,NA
2013,4821,MGC_704,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,44,1,42,36,59,26.87674419,185.976,11.1,1.8,30,1068.040465,68.51760852,NA,NA
2013,4822,MGC_704,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,43,1,42,36,59,26.84651163,199.584,11.2,1.8,46,1144.900465,68.51760852,NA,NA
2013,4823,MGC_316,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,42,1,42,39,65,22.89534884,267.624,10.5,1.8,32,1547.309302,76.39581848,NA,NA
2013,4824,MGC_316,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,41,1,42,39,65,22.66511628,263.088,11.4,1.8,33,1505.787907,76.39581848,NA,NA
2013,4825,DOR_390,check,DOR364/G18521//DOR365/LM30630,18,40,1,42,40,65,16.39069767,104.328,11.9,1.8,39,593.7530233,69.69957082,NA,NA
2013,4826,DOR_390,check,DOR364/G18521//DOR365/LM30630,18,39,1,42,40,65,16.39069767,235.872,11.9,1.8,41,1342.39814,69.69957082,NA,NA
2013,4827,MGC_100,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,38,1,42,39,63,24.78139535,204.12,11.2,1.8,32,1170.92093,73.98735995,NA,NA
2013,4828,MGC_100,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,37,1,42,39,63,24.94883721,195.048,10.6,1.8,40,1126.44,73.98735995,NA,NA
2013,4829,MGC_029,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,36,1,42,39,64,24.8372093,77.112,11,1.8,32,443.344186,64.63762215,NA,NA
2013,4830,MGC_029,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,35,1,42,39,64,24.8372093,190.512,11,1.8,40,1095.32093,64.63762215,NA,NA
2013,4831,MGC_833,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,34,1,41,37,64,18.56511628,208.656,11.3,1.8,38,1195.593488,67.88157731,NA,NA
2013,4832,MGC_833,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,33,1,41,37,64,18.56511628,195.048,11.3,1.8,42,1117.62,67.88157731,NA,NA
2013,4833,MGC_821,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,32,1,41,34,61,26.5744186,254.016,12.1,1.8,40,1442.377674,78.71670974,NA,NA
2013,4834,MGC_821,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,31,1,41,34,61,26.75581395,249.48,11.5,1.8,41,1426.290698,78.71670974,NA,NA
2013,4835,MGC_727,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,30,1,41,40,66,16.37209302,81.648,12,1.8,41,464.1488372,58.7036069,NA,NA
2013,4836,MGC_727,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,29,1,41,40,66,16.37209302,95.256,12,1.8,47,541.5069767,58.7036069,NA,NA
2013,4837,DOR_390,check,DOR364/G18521//DOR365/LM30630,18,28,1,41,40,65,16.46511628,95.256,11.5,1.8,42,544.5837209,76.8,NA,NA
2013,4838,DOR_390,check,DOR364/G18521//DOR365/LM30630,18,27,1,41,40,65,16.46511628,190.512,11.5,1.8,39,1089.167442,76.8,NA,NA
2013,4839,MGC_844,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,26,1,41,32,60,24.78139535,249.48,11.2,1.8,35,1431.125581,76.94186615,NA,NA
2013,4840,MGC_844,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,18,25,1,41,32,60,24.64186047,285.768,11.7,1.8,40,1630.05907,76.94186615,NA,NA
2013,4841,MGC_877,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,25,1,43,34,61,22.40930233,195.048,12.4,1.8,31,1103.76,68.95065719,NA,NA
2013,4842,MGC_877,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,26,1,43,34,61,22.51162791,213.192,12,1.8,43,1211.944186,68.95065719,NA,NA
2013,4843,MGC_729,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,27,1,43,33,60,22.38372093,195.048,12.5,1.8,29,1102.5,78.06549886,NA,NA
2013,4844,MGC_729,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,28,1,43,33,60,22.25581395,231.336,13,1.8,44,1300.144186,78.06549886,NA,NA
2013,4845,MGC_296,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,29,1,43,35,58,16.27906977,81.648,12.5,1.8,20,461.5116279,70.82414277,NA,NA
2013,4846,MGC_296,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,30,1,43,35,58,16.27906977,145.152,12.5,1.8,42,820.4651163,70.82414277,NA,NA
2013,4847,MGC_805,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,31,1,43,36,63,26.27209302,267.624,13.1,1.8,40,1502.359535,70.43949428,NA,NA
2013,4848,MGC_805,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,32,1,43,36,63,26.51395349,231.336,12.3,1.8,43,1310.605116,70.43949428,NA,NA
2013,4849,MGC_544,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,33,1,43,36,64,20.51162791,231.336,11.8,1.8,32,1318.077209,73.59139785,NA,NA
2013,4850,MGC_544,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,34,1,43,36,64,20.41860465,335.664,12.2,1.8,34,1903.830698,73.59139785,NA,NA
2013,4851,MGC_407,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,35,1,44,32,60,22.40930233,235.872,12.4,1.8,37,1334.779535,74.69556244,NA,NA
2013,4852,MGC_407,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,36,1,44,32,60,22.5372093,235.872,11.9,1.8,37,1342.39814,74.69556244,NA,NA
2013,4853,MGC_243,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,37,1,44,31,59,24.53023256,81.648,12.1,1.8,27,463.6213953,66.26783249,NA,NA
2013,4854,MGC_243,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,38,1,44,31,59,24.53023256,163.296,12.1,1.8,45,927.2427907,66.26783249,NA,NA
2013,4855,MGC_809,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,39,1,44,36,63,20.13953488,167.832,13.4,1.8,32,938.9051163,64.67044649,NA,NA
2013,4856,MGC_809,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,40,1,44,36,63,20.13953488,158.76,13.4,1.8,40,888.1534884,64.67044649,NA,NA
2013,4857,MGC_287,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,41,1,44,36,59,24.7255814,163.296,11.4,1.8,31,934.6269767,73.75833951,NA,NA
2013,4858,MGC_287,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,19,42,1,44,36,59,24.7255814,240.408,11.4,1.8,40,1375.978605,73.75833951,NA,NA
2013,4859,DOR_390,check,DOR364/G18521//DOR365/LM30630,19,43,1,44,40,64,18.27209302,99.792,12.7,1.8,27,562.7804651,78.02028896,NA,NA
2013,4860,DOR_390,check,DOR364/G18521//DOR365/LM30630,19,44,1,44,40,64,18.27209302,176.904,12.7,1.8,39,997.6562791,78.02028896,NA,NA
2013,4861,MGC_517,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,44,1,44,41,67,22.43488372,72.576,12.3,1.8,18,411.1702326,73.49697617,NA,NA
2013,4862,MGC_517,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,43,1,44,41,67,22.43488372,136.08,12.3,1.8,34,770.944186,73.49697617,NA,NA
2013,4863,MGC_153,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,42,1,44,34,60,25.08837209,190.512,10.1,1.8,28,1106.397209,74.44739169,NA,NA
2013,4864,MGC_153,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,41,1,44,34,60,24.8372093,185.976,11,1.8,34,1069.24186,74.44739169,NA,NA
2013,4865,MGC_223,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,40,1,44,36,66,24.30697674,158.76,12.9,1.8,27,893.2813953,73.05458769,NA,NA
2013,4866,MGC_223,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,39,1,44,36,66,24.30697674,158.76,12.9,1.8,44,893.2813953,73.05458769,NA,NA
2013,4867,MGC_335,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,38,1,44,39,61,16.05581395,122.472,13.7,1.8,33,682.7734884,73.19619282,NA,NA
2013,4868,MGC_335,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,37,1,44,39,61,16.05581395,149.688,13.7,1.8,46,834.5009302,73.19619282,NA,NA
2013,4869,MGC_590,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,36,1,44,35,67,22.5372093,104.328,11.9,1.8,23,593.7530233,74.13750918,NA,NA
2013,4870,MGC_590,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,35,1,44,35,67,22.5372093,231.336,11.9,1.8,41,1316.582791,74.13750918,NA,NA
2013,4871,MGC_219,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,34,1,43,42,67,18.1255814,154.224,13.4,1.8,27,862.7776744,71.93548387,NA,NA
2013,4872,MGC_219,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,33,1,43,42,67,18.1255814,208.656,13.4,1.8,30,1167.287442,71.93548387,NA,NA
2013,4873,DOR_390,check,DOR364/G18521//DOR365/LM30630,20,32,1,43,40,65,16.31627907,99.792,12.3,1.8,19,565.3590698,73.98477157,NA,NA
2013,4874,DOR_390,check,DOR364/G18521//DOR365/LM30630,20,31,1,43,40,65,16.31627907,190.512,12.3,1.8,45,1079.32186,73.98477157,NA,NA
2013,4875,MGC_269,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,30,1,43,36,62,18.58604651,181.44,11.2,1.8,44,1040.818605,74.17391304,NA,NA
2013,4876,MGC_269,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,29,1,43,36,62,18.58604651,158.76,11.2,1.8,40,910.7162791,74.17391304,NA,NA
2013,4877,MGC_258,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,28,1,43,32,61,20.3255814,158.76,12.6,1.8,35,896.3581395,75.44161999,NA,NA
2013,4878,MGC_258,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,27,1,43,32,61,20.3255814,113.4,12.6,1.8,45,640.255814,75.44161999,NA,NA
2013,4879,MGC_191,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,26,1,43,34,61,24.16744186,231.336,13.4,1.8,38,1294.166512,68.28098777,NA,NA
2013,4880,MGC_191,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,20,25,1,43,34,61,24.16744186,68.04,13.4,1.8,24,380.6372093,68.28098777,NA,NA
2013,4881,MGC_474,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,25,1,45,36,58,20.60465116,95.256,11.4,1.8,27,545.1990698,73.17168557,NA,NA
2013,4882,MGC_474,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,26,1,45,36,58,20.60465116,176.904,11.4,1.8,52,1012.512558,73.17168557,NA,NA
2013,4883,MGC_351,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,27,1,45,37,54,24.25116279,199.584,13.1,1.8,44,1120.403721,73.02118172,NA,NA
2013,4884,MGC_351,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,28,1,45,37,54,24.25116279,163.296,13.1,1.8,45,916.6939535,73.02118172,NA,NA
2013,4885,MGC_539,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,29,1,45,36,62,24.13953488,117.936,13.5,1.8,28,659.0093023,74.40042636,NA,NA
2013,4886,MGC_539,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,30,1,45,36,62,24.13953488,158.76,13.5,1.8,36,887.127907,74.40042636,NA,NA
2013,4887,MGC_081,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,31,1,45,32,62,27.17906977,181.44,10.1,1.8,38,1053.711628,76.58454015,NA,NA
2013,4888,MGC_081,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,32,1,45,32,62,27.17906977,158.76,10.1,1.8,20,921.9976744,76.58454015,NA,NA
2013,4889,MGC_573,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,33,1,45,32,61,24.89302326,140.616,10.8,1.8,33,810.267907,76.05351171,NA,NA
2013,4890,MGC_573,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,34,1,45,32,61,24.89302326,231.336,10.8,1.8,38,1333.021395,76.05351171,NA,NA
2013,4891,MGC_869,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,35,1,46,36,65,22.61395349,222.264,11.6,1.8,42,1269.259535,77.40228013,NA,NA
2013,4892,MGC_869,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,36,1,46,36,65,22.71627907,199.584,11.2,1.8,36,1144.900465,77.40228013,NA,NA
2013,4893,MGC_054,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,37,1,46,38,61,20.13953488,145.152,13.4,1.8,36,812.0260465,75.31235539,NA,NA
2013,4894,MGC_054,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,38,1,46,38,61,20.13953488,167.832,13.4,1.8,51,938.9051163,75.31235539,NA,NA
2013,4895,DOR_390,check,DOR364/G18521//DOR365/LM30630,21,39,1,46,40,65,16.42790698,131.544,11.7,1.8,39,750.3446512,76.15658363,NA,NA
2013,4896,DOR_390,check,DOR364/G18521//DOR365/LM30630,21,40,1,46,40,65,16.42790698,127.008,11.7,1.8,37,724.4706977,76.15658363,NA,NA
2013,4897,MGC_423,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,41,1,46,39,61,24.61395349,122.472,11.8,1.8,21,697.8055814,79.86362668,NA,NA
2013,4898,MGC_423,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,42,1,46,39,61,24.61395349,190.512,11.8,1.8,36,1085.475349,79.86362668,NA,NA
2013,4899,MGC_762,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,43,1,46,34,58,18.52325581,240.408,11.5,1.8,38,1374.425581,79.03714936,NA,NA
2013,4900,MGC_762,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,44,1,46,34,58,18.52325581,54.432,11.5,1.8,43,311.1906977,79.03714936,NA,NA
2013,4901,MGC_579,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,44,1,46,40,63,22.25581395,149.688,13,1.8,15,841.2697674,76.82631834,NA,NA
2013,4902,MGC_579,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,43,1,46,40,63,22.25581395,122.472,13,1.8,30,688.3116279,76.82631834,NA,NA
2013,4903,MGC_846,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,42,1,46,38,66,26.33255814,90.72,12.9,1.8,34,510.4465116,46.83742812,NA,NA
2013,4904,MGC_846,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,41,1,46,38,66,26.33255814,117.936,12.9,1.8,35,663.5804651,46.83742812,NA,NA
2013,4905,MGC_581,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,40,1,46,39,65,22.43488372,127.008,12.3,1.8,27,719.547907,72.62569832,NA,NA
2013,4906,MGC_581,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,39,1,46,39,65,22.43488372,77.112,12.3,1.8,28,436.8683721,72.62569832,NA,NA
2013,4907,MGC_167,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,38,1,46,38,63,18.41860465,68.04,12,1.8,27,386.7906977,80.11958146,NA,NA
2013,4908,MGC_167,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,37,1,46,38,63,18.41860465,104.328,12,1.8,25,593.0790698,80.11958146,NA,NA
2013,4909,MGC_332,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,36,1,46,35,65,21.89767442,167.832,14.4,1.8,36,928.0632558,76.45811241,NA,NA
2013,4910,MGC_332,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,35,1,46,35,65,21.89767442,131.544,14.4,1.8,44,727.4009302,76.45811241,NA,NA
2013,4911,MGC_596,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,34,1,45,36,64,26.9372093,181.44,10.9,1.8,20,1044.334884,79.49367089,NA,NA
2013,4912,MGC_596,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,33,1,45,36,64,26.9372093,86.184,10.9,1.8,18,496.0590698,79.49367089,NA,NA
2013,4913,MGC_488,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,32,1,45,38,62,20.25581395,86.184,12.9,1.8,27,484.924186,74.49008103,NA,NA
2013,4914,MGC_488,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,31,1,45,38,62,20.25581395,145.152,12.9,1.8,36,816.7144186,74.49008103,NA,NA
2013,4915,MGC_748,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,30,1,45,38,64,18.41860465,72.576,12,1.8,29,412.5767442,58.21569735,NA,NA
2013,4916,MGC_748,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,29,1,45,38,64,18.41860465,68.04,12,1.8,32,386.7906977,58.21569735,NA,NA
2013,4917,DOR_390,check,DOR364/G18521//DOR365/LM30630,22,28,1,45,40,66,16.26046512,68.04,12.6,1.8,34,384.1534884,74.26778243,NA,NA
2013,4918,DOR_390,check,DOR364/G18521//DOR365/LM30630,22,27,1,45,40,66,16.26046512,122.472,12.6,1.8,38,691.4762791,74.26778243,NA,NA
2013,4919,MGC_856,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,26,1,45,38,63,16.37209302,108.864,12,1.8,34,618.8651163,78.41932842,NA,NA
2013,4920,MGC_856,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,25,1,45,38,63,16.37209302,63.504,12,1.8,25,361.0046512,78.41932842,NA,NA
2013,4921,MGC_390,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,25,1,47,32,59,20.13953488,95.256,13.4,1.8,41,532.892093,72.98892989,NA,NA
2013,4922,MGC_390,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,26,1,47,32,59,20.13953488,172.368,13.4,1.8,54,964.2809302,72.98892989,NA,NA
2013,4923,MGC_342,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,27,1,47,34,63,18.39767442,95.256,12.1,1.8,36,540.8916279,76.89811811,NA,NA
2013,4924,MGC_342,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,28,1,47,34,63,18.39767442,90.72,12.1,1.8,48,515.1348837,76.89811811,NA,NA
2013,4925,MGC_152,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,29,1,47,42,67,16.37209302,40.824,12,1.8,27,232.0744186,76.71698113,NA,NA
2013,4926,MGC_152,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,30,1,47,42,67,16.37209302,49.896,12,1.8,33,283.6465116,76.71698113,NA,NA
2013,4927,MGC_343,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,31,1,47,38,65,18.16744186,113.4,13.2,1.8,39,635.8604651,79.06504065,NA,NA
2013,4928,MGC_343,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,32,1,47,38,65,18.16744186,140.616,13.2,1.8,41,788.4669767,79.06504065,NA,NA
