Environment_1,Environment_2,n,R2_SMA,Spearman,NMI_obs,NMI_perm_media,NMI_corrigida,Z_MI,p_MI,NMI_bins_4,NMI_bins_6,NMI_bins_8,p_MI_FDR,Year_1,Location_1,Treatment_1,Nitrogen_1,Fungicide_1,Water_1,Year_2,Location_2,Treatment_2,Nitrogen_2,Fungicide_2,Water_2,same_year,same_location,same_management,same_nitrogen,same_fungicide,same_water,z_R2,z_NMI,MI_advantage
2015__HAN__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.47094735560343076,0.6742453356474307,0.2021356437183286,0.03292814980627893,0.16920749391204967,17.84205751602913,0.001,0.14987963121038975,0.2021356437183286,0.18576477864001187,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.10398688624094375,0.2719787730679407,0.16799188682699695
2016__QLB__LN_NF_RF,2017__KAL__HN_NF_RF,220,0.39004065662593146,0.6103965333618839,0.1721174301287341,0.033502333550279983,0.1386150965784541,14.311375199777816,0.001,0.17757999633054325,0.1721174301287341,0.1805219395258676,0.0010112359550561798,2016,QLB,LN_NF_RF,LN,NF,RF,2017,KAL,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.4044376175049432,-0.23763718554799612,0.1668004319569471
2016__QLB__HN_WF_RF,2017__KIE__HN_WF_RF,216,0.41978973984477036,0.6280570142535633,0.1835348949680512,0.0337030573677173,0.1498318376003339,15.217247484441376,0.001,0.18915450886011345,0.1835348949680512,0.19510478619498678,0.0010112359550561798,2016,QLB,HN_WF_RF,HN,WF,RF,2017,KIE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.21749187551342197,-0.050785852320358205,0.16670602319306377
2017__KAL__HN_WF_RF,2017__QLB__HN_NF_RF,220,0.2330098493181181,0.4833176493128145,0.11275499385493878,0.033397751483358884,0.0793572423715799,8.226823440136853,0.001,0.10145026065676153,0.11275499385493878,0.13047787039968417,0.0010112359550561798,2017,KAL,HN_WF_RF,HN,WF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.3912324229696251,-1.224769637047518,0.16646278592210706
2016__QLB__LN_NF_RF,2017__QLB__HN_WF_RF,220,0.13216255959423914,0.35735110980880525,0.07394045596055955,0.03268382198583919,0.04125663397472036,4.513846193766746,0.001,0.06358951660566103,0.07394045596055955,0.07448649992378498,0.0010112359550561798,2016,QLB,LN_NF_RF,LN,NF,RF,2017,QLB,HN_WF_RF,HN,WF,RF,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-2.024965276737893,-1.8594592908293495,0.16550598590854348
2015__HAN__HN_WF_RF,2017__KAL__HN_WF_RF,220,0.5786447164641817,0.7379487555152342,0.24260225929246437,0.03297887933549722,0.20962337995696714,22.0420246788769,0.001,0.2444169935259441,0.24260225929246437,0.23543309817622818,0.0010112359550561798,2015,HAN,HN_WF_RF,HN,WF,RF,2017,KAL,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.7807661633882788,0.9452369125166786,0.16447074912839987
2015__KAL__HN_WF_RF,2016__KAL__HN_WF_RF,220,0.5227232903812833,0.7355651600615339,0.2216648608032312,0.03317746224131839,0.18848739856191282,20.32005919210879,0.001,0.18873292300890993,0.2216648608032312,0.22862083124165825,0.0010112359550561798,2015,KAL,HN_WF_RF,HN,WF,RF,2016,KAL,HN_WF_RF,HN,WF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.42935121673637044,0.5931483428477499,0.16379712611137942
2015__GGE__HN_WF_RF,2016__GGE__HN_NF_RF,220,0.2547394947573058,0.48063427305973644,0.11945975991189495,0.032124288113775636,0.08733547179811932,9.728969436368686,0.001,0.10298358393564494,0.11945975991189495,0.12204590834529311,0.0010112359550561798,2015,GGE,HN_WF_RF,HN,WF,RF,2016,GGE,HN_NF_RF,HN,NF,RF,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,-1.2546815027291942,-1.0918662560889163,0.1628152466402779
2015__QLB__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.4266021005602913,0.641393417219364,0.18532085564657166,0.033237259175851186,0.15208359647072048,15.79471435515686,0.001,0.18021330687615095,0.18532085564657166,0.20689822972277438,0.0010112359550561798,2015,QLB,HN_NF_RF,HN,NF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,-0.17468242759502461,-0.013275478654943683,0.16140694894008092
2015__HAN__LN_NF_RF,2015__KAL__HN_WF_RF,220,0.3864866284756612,0.6277060570372416,0.16983622830882533,0.03298967209932647,0.13684655620949887,14.514191171254765,0.001,0.15482317568561996,0.16983622830882533,0.17273389378185283,0.0010112359550561798,2015,HAN,LN_NF_RF,LN,NF,RF,2015,KAL,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.42677142943197055,-0.2670979821520712,0.15967344727989935
2016__GGE__HN_NF_RF,2017__QLB__HN_NF_RF,220,0.5023654793392544,0.7118790959242208,0.21321238368429826,0.03273554800205115,0.18047683568224712,18.723215880740504,0.001,0.2029709634678092,0.21321238368429826,0.20657629640445446,0.0010112359550561798,2016,GGE,HN_NF_RF,HN,NF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.301421019271824,0.4597063429790107,0.15828532370718668
2015__KIE__HN_WF_RF,2015__QLB__HN_NF_RF,220,0.20780240802440275,0.48656903129102974,0.10175275209706554,0.03248215499206918,0.06927059710499636,7.370930560541201,0.001,0.12129531128777167,0.10175275209706554,0.13595869710581637,0.0010112359550561798,2015,KIE,HN_WF_RF,HN,WF,RF,2015,QLB,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.5496381049765633,-1.3927955469066302,0.15684255806993308
2017__KAL__HN_WF_RF,2017__KIE__LN_NF_RF,212,0.5865914463421221,0.7281122125761813,0.24675873501391363,0.03464957646960299,0.21210915854431064,21.03448376191011,0.001,0.2541147260193955,0.24675873501391363,0.2659217198227894,0.0010112359550561798,2017,KAL,HN_WF_RF,HN,WF,RF,2017,KIE,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8307040825674818,0.9866456463233908,0.15594156375590895
2015__HAN__HN_NF_RF,2017__GGE__HN_WF_RF,220,0.37169443206672975,0.5775547578931947,0.16397439490548235,0.0329468189587873,0.13102757594669506,13.795337822159064,0.001,0.12130755184177729,0.16397439490548235,0.15971825240868828,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2017,GGE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.5197268362594597,-0.36403203973700665,0.15569479652245305
2015__QLB__LN_NF_RF,2017__QLB__HN_WF_RF,220,0.1353389994589205,0.3668212528808822,0.07478035507764969,0.03294453516427028,0.0418358199133794,4.651494121909188,0.001,0.07091651304013767,0.07478035507764969,0.10642558909343149,0.0010112359550561798,2015,QLB,LN_NF_RF,LN,NF,RF,2017,QLB,HN_WF_RF,HN,WF,RF,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-2.0050042613672328,-1.8498110637182803,0.15519319764895245
2017__KAL__LN_NF_RF,2017__QLB__HN_WF_RF,220,0.15574385333356738,0.4025436288127666,0.08293301788719395,0.0334811340521489,0.049451883835045056,5.216261347243444,0.001,0.08603338664912544,0.08293301788719395,0.09825236802160589,0.0010112359550561798,2017,KAL,LN_NF_RF,LN,NF,RF,2017,QLB,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-1.8767784427844,-1.7229407281248803,0.1538377146595198
2015__KIE__LN_NF_RF,2017__KAL__HN_NF_RF,220,0.5772054734972324,0.7127852002952728,0.24162204587838174,0.03318498602531899,0.20843705985306274,21.75441596369418,0.001,0.19927841637446098,0.24162204587838174,0.22953877021406194,0.0010112359550561798,2015,KIE,LN_NF_RF,LN,NF,RF,2017,KAL,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.7717218394881717,0.9254748896067355,0.15375305011856377
2017__GGE__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.44572195445972,0.6780072465809774,0.19212121450385103,0.03340238964239118,0.15871882486145986,17.053458518225117,0.001,0.18675853932403452,0.19212121450385103,0.18039358060131533,0.0010112359550561798,2017,GGE,HN_NF_RF,HN,NF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.05453165697448077,0.09725584846236485,0.1517875054368456
2015__KAL__LN_NF_RF,2016__QLB__HN_WF_RF,220,0.2701713342331931,0.5329911023706351,0.12500497834651267,0.03252317940288394,0.09248179894362873,9.88055892644321,0.001,0.12226949164337322,0.12500497834651267,0.13601553918084217,0.0010112359550561798,2015,KAL,LN_NF_RF,LN,NF,RF,2016,QLB,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-1.1577065250503222,-1.0061374257193563,0.15156909933096596
2015__HAN__LN_NF_RF,2016__GGE__HN_WF_RF,220,0.6476507273855928,0.7702754940466464,0.2677067419795321,0.032830157337743054,0.23487658464178904,25.59111155381981,0.001,0.2822715339719073,0.2677067419795321,0.2477749362625527,0.0010112359550561798,2015,HAN,LN_NF_RF,LN,NF,RF,2016,GGE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.214405742083226,1.365911238011503,0.1515054959282771
2015__GGE__HN_NF_RF,2017__GGE__HN_WF_RF,220,0.5292446570200501,0.7065946140885706,0.22264692428122948,0.03248390160821602,0.19016302267301347,20.35232131509929,0.001,0.23613438247710544,0.22264692428122948,0.21364371333722457,0.0010112359550561798,2015,GGE,HN_NF_RF,HN,NF,RF,2017,GGE,HN_WF_RF,HN,WF,RF,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.47033203339262886,0.6210613167264193,0.15072928333379043
2016__QLB__LN_NF_RF,2017__QLB__HN_NF_RF,220,0.4710729766498439,0.6854465437865921,0.20073682778964974,0.03254642698082816,0.16819040080882158,17.616235807454128,0.001,0.17008931566611124,0.20073682778964974,0.1891253863525983,0.0010112359550561798,2016,QLB,LN_NF_RF,LN,NF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.10477629946617482,0.2550357767034802,0.15025947723730537
2016__QLB__HN_NF_RF,2017__KIE__HN_NF_RF,215,0.2626056927717872,0.541300200439518,0.12355152638001521,0.034022529429276756,0.08952899695073846,9.267156812027633,0.001,0.09061420632402353,0.12355152638001521,0.1263983547419099,0.0010112359550561798,2016,QLB,HN_NF_RF,HN,NF,RF,2017,KIE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-1.2052496525558007,-1.055325954548946,0.1499236980068548
2015__KIE__HN_WF_RF,2017__HAN__LN_NF_RF,220,0.47277685260523145,0.6776860528673583,0.20225508733084502,0.03345050150744185,0.16880458582340316,17.200735818688337,0.001,0.21336806823654333,0.20225508733084502,0.21471894149351253,0.0010112359550561798,2015,KIE,HN_WF_RF,HN,WF,RF,2017,HAN,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.11548359933146034,0.26526702734920216,0.1497834280177418
2016__HAN__HN_WF_RF,2017__HAN__HN_WF_RF,220,0.5802933069503714,0.7535644049745581,0.24226809701712998,0.03293327994652946,0.20933481707060053,23.11655426077199,0.001,0.2729527188660827,0.24226809701712998,0.2375903350991201,0.0010112359550561798,2016,HAN,HN_WF_RF,HN,WF,RF,2017,HAN,HN_WF_RF,HN,WF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.7911260447134864,0.9404299583459047,0.14930391363241835
2016__HAN__LN_NF_RF,2017__QLB__LN_NF_RF,220,0.4040198773506099,0.6470588235294118,0.17611620843965578,0.03334531316654822,0.14277089527310755,15.245454868751983,0.001,0.16761618496399555,0.17611620843965578,0.17336269654576586,0.0010112359550561798,2016,HAN,LN_NF_RF,LN,NF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.31659101827988445,-0.16840883078728885,0.1481821874925956
2017__HAN__HN_WF_RF,2017__KAL__LN_NF_RF,220,0.2647635709304074,0.4910905371823986,0.12356424760553805,0.03340028381444116,0.0901639637910969,9.424648013329582,0.001,0.10076183964444767,0.12356424760553805,0.1470288390167905,0.0010112359550561798,2017,HAN,HN_WF_RF,HN,WF,RF,2017,KAL,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-1.19168936464632,-1.0447485149481845,0.14694084969813548
2015__QLB__LN_NF_RF,2016__KIE__HN_WF_RF,216,0.17067859571201488,0.4032996344324176,0.08873401597919962,0.03407247281414372,0.054661543165055906,5.814126577794925,0.001,0.09365907717184253,0.08873401597919962,0.1215773572715246,0.0010112359550561798,2015,QLB,LN_NF_RF,LN,NF,RF,2016,KIE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-1.7829272650908625,-1.6361568940704507,0.1467703710204118
2015__KAL__HN_WF_RF,2017__KAL__HN_NF_RF,220,0.44172097959843726,0.6542749756287226,0.19009511958923242,0.03322139166664522,0.1568737279225872,16.934291951614906,0.001,0.1624244429372217,0.19009511958923242,0.1711064696018683,0.0010112359550561798,2015,KAL,HN_WF_RF,HN,WF,RF,2017,KAL,HN_NF_RF,HN,NF,RF,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,-0.07967411963895282,0.0665197529877442,0.14619387262669703
2015__GGE__LN_NF_RF,2017__KAL__HN_WF_RF,220,0.5823212481354332,0.74368741653189685,0.2438933078671181,0.034012794661178826,0.20988051320593928,22.476376074990732,0.001,0.24236667170759246,0.2438933078671181,0.2485219422530201,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2017,KAL,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8038697977484189,0.9495203037703306,0.14565050602191165
2015__KIE__HN_WF_RF,2017__HAN__HN_NF_RF,220,0.26895186496727247,0.483804511362932,0.12461410882911372,0.03300045509868592,0.0916136537304278,9.869399450949498,0.001,0.14194127901803008,0.12461410882911372,0.13393300024389793,0.0010112359550561798,2015,KIE,HN_WF_RF,HN,WF,RF,2017,HAN,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.1653697725217274,-1.0205992101365382,0.14477056238518915
2017__GGE__LN_NF_RF,2017__QLB__HN_WF_RF,220,0.38786588996977694,0.5698799186309259,0.16915231981628445,0.03269528276176583,0.13645703705451862,14.989526340588899,0.001,0.14675422991860335,0.16915231981628445,0.16860978434617602,0.0010112359550561798,2017,GGE,LN_NF_RF,LN,NF,RF,2017,QLB,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.41810403415390285,-0.2735866915984061,0.14451734255549675
2015__HAN__HN_NF_RF,2015__KAL__HN_WF_RF,220,0.2308551291585859,0.4556161002575185,0.11042707550677462,0.03321747484461261,0.07720960066216201,8.33662600502979,0.001,0.07136266050168502,0.11042707550677462,0.10838115501041036,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2015,KAL,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.4047728657471275,-1.2605456004862072,0.14422726526092022
2016__GGE__HN_WF_RF,2017__HAN__LN_NF_RF,220,0.6571849752923764,0.775531800995137,0.27135964923926226,0.033331892998215686,0.23802775624104658,25.088422479905663,0.001,0.2727582458933664,0.27135964923926226,0.28882421366567723,0.0010112359550561798,2016,GGE,HN_WF_RF,HN,WF,RF,2017,HAN,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.2743197581271237,1.41840425834618,0.14408450021905628
2016__KAL__HN_WF_RF,2017__QLB__LN_NF_RF,220,0.4068457289214038,0.6382648777491646,0.1766460866331897,0.033070150550555115,0.14357593608263458,15.54894879557247,0.001,0.17194912975645954,0.1766460866331897,0.19036556739903346,0.0010112359550561798,2016,KAL,HN_WF_RF,HN,WF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.29883312924599875,-0.15499825562384673,0.14383487362215203
2015__KIE__HN_WF_RF,2017__KAL__HN_NF_RF,220,0.46608593548621197,0.6607563266709117,0.19886876506032575,0.03296352889493141,0.16590523616539432,17.594030471622908,0.001,0.16765366929419626,0.19886876506032575,0.1812634017620537,0.0010112359550561798,2015,KIE,HN_WF_RF,HN,WF,RF,2017,KAL,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.07343731319156468,0.21696892114925553,0.14353160795769085
2017__KIE__HN_WF_RF,2017__QLB__LN_NF_RF,216,0.37380611362142796,0.5931244715940889,0.16526977167560136,0.03417903298240481,0.13109073869319654,13.88640296352006,0.001,0.15743963785734097,0.16526977167560136,0.1877888337388726,0.0010112359550561798,2017,KIE,HN_WF_RF,HN,WF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.5064568516959397,-0.36297985859356235,0.14347699310237733
2016__QLB__HN_NF_RF,2017__QLB__HN_NF_RF,220,0.5370879941057545,0.7217166395248588,0.22511147838652174,0.032432282028554166,0.19267919635796757,21.484089622932157,0.001,0.20258077613262987,0.22511147838652174,0.20741750957990368,0.0010112359550561798,2016,QLB,HN_NF_RF,HN,NF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.5196202235661025,0.6629763798226325,0.14335615625652998
2015__GGE__LN_NF_RF,2016__GGE__HN_WF_RF,220,0.7061536018913211,0.7860635738153869,0.28961821486825357,0.03331150581941677,0.2563067090488368,26.98388453815048,0.001,0.30281758750725185,0.28961821486825357,0.2824290671703013,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2016,GGE,HN_WF_RF,HN,WF,RF,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1.582042727823491,1.722899717007335,0.14085698918384404
2015__KAL__HN_WF_RF,2017__KAL__HN_WF_RF,220,0.68676971118973,0.8112643198863989,0.28205363896999824,0.03317875932242288,0.24887487964757538,25.563422680045516,0.001,0.2845079575097862,0.28205363896999824,0.29200814875213865,0.0010112359550561798,2015,KAL,HN_WF_RF,HN,WF,RF,2017,KAL,HN_WF_RF,HN,WF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.4602327277224878,1.599098407051323,0.1388656793288352
2015__KAL__HN_WF_RF,2016__QLB__LN_NF_RF,220,0.17882169448510957,0.4020838146543223,0.09003152588236371,0.03288199495248494,0.05714953092987877,5.9446162049322915,0.001,0.06315224368846285,0.09003152588236371,0.10149789045199141,0.0010112359550561798,2015,KAL,HN_WF_RF,HN,WF,RF,2016,QLB,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-1.7317553472523186,-1.5947113592217472,0.13704398803057138
2016__KAL__LN_NF_RF,2016__QLB__HN_WF_RF,220,0.30138322817666324,0.5874137144080738,0.13629399768872008,0.03296218346683453,0.10333181422188556,10.784743864078388,0.001,0.13573167575543368,0.13629399768872008,0.15773974229798285,0.0010112359550561798,2016,KAL,LN_NF_RF,LN,NF,RF,2016,QLB,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.9615683573864642,-0.8253951034772784,0.13617325390918578
2017__GGE__HN_WF_RF,2017__QLB__HN_NF_RF,220,0.25077315304620584,0.5038176972101227,0.11757246338742468,0.0333621133140294,0.08421035007339528,8.343822710855722,0.001,0.1034579887675959,0.11757246338742468,0.1195932357150476,0.0010112359550561798,2017,GGE,HN_WF_RF,HN,WF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.279606327763935,-1.1439253309685362,0.1356809967953987
2016__HAN__HN_NF_RF,2016__QLB__HN_NF_RF,220,0.515605456814154,0.6978164462451328,0.21729059956768218,0.033187668174728645,0.18410293139295353,18.789227019331882,0.001,0.21992613777980927,0.21729059956768218,0.2147325710363598,0.0010112359550561798,2016,HAN,HN_NF_RF,HN,NF,RF,2016,QLB,HN_NF_RF,HN,NF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.38462215171642766,0.5201107703108779,0.13548861859445027
2015__GGE__HN_WF_RF,2016__KAL__HN_NF_RF,220,0.2744774028791881,0.47581524035996237,0.12678271023996263,0.033685465403229836,0.09309724483673279,9.736465836420647,0.001,0.09613364280902803,0.12678271023996263,0.12864988354301046,0.0010112359550561798,2015,GGE,HN_WF_RF,HN,WF,RF,2016,KAL,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.1306468273725738,-0.9958851710375686,0.13476165633500525
2016__QLB__HN_NF_RF,2017__GGE__HN_NF_RF,220,0.31964991378551266,0.5538946146520684,0.14321295739754628,0.03309197656830302,0.11012098082924326,11.307243409613136,0.001,0.11429829388256925,0.14321295739754628,0.16792229960312532,0.0010112359550561798,2016,QLB,HN_NF_RF,HN,NF,RF,2017,GGE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.8467789680882524,-0.7122994342793502,0.1344795338089022
2015__HAN__HN_NF_RF,2017__KIE__HN_WF_RF,216,0.3400031389083726,0.5550316150466187,0.15130674047375428,0.03354082527789052,0.11776591519586377,12.34992776295413,0.001,0.13445929236249998,0.15130674047375428,0.14321360127790841,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2017,KIE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.7188775889256166,-0.5849481674493135,0.13392942147630305
2015__KIE__LN_NF_RF,2016__KIE__LN_NF_RF,215,0.5467276964861562,0.6911577193363763,0.229561304439452,0.033867434053349875,0.19569387038610211,19.487049310699966,0.001,0.21559345892043952,0.229561304439452,0.20726654863348062,0.0010112359550561798,2015,KIE,LN_NF_RF,LN,NF,RF,2016,KIE,LN_NF_RF,LN,NF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.5801969243950015,0.7131955887982956,0.1329986644032941
2016__KAL__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.4779433452032619,0.6716509920377769,0.20296500195550898,0.03326249444866971,0.16970250750683927,18.05791754871247,0.001,0.17004244006893823,0.20296500195550898,0.18310528021186462,0.0010112359550561798,2016,KAL,HN_NF_RF,HN,NF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.14795027351861223,0.28022483580325924,0.132274562284647
2015__KIE__LN_NF_RF,2016__KIE__HN_NF_RF,216,0.4914100406078329,0.6469927005560913,0.20881237579803613,0.03403068861438911,0.174781687183647,17.755880478672857,0.001,0.2427533074615145,0.20881237579803613,0.23174908029047386,0.0010112359550561798,2015,KIE,LN_NF_RF,LN,NF,RF,2016,KIE,HN_NF_RF,HN,NF,RF,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.23257612050898505,0.36483510651049894,0.1322589860015139
2016__GGE__LN_NF_RF,2017__KAL__HN_WF_RF,220,0.3965319749152265,0.6312684897696985,0.1714479841157115,0.03246482598833822,0.13898315812737327,15.212840651125003,0.001,0.17316833407425006,0.1714479841157115,0.1895945091159722,0.0010112359550561798,2016,GGE,LN_NF_RF,LN,NF,RF,2017,KAL,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.3636456272049894,-0.23150592237706044,0.13213970482792894
2017__HAN__HN_NF_RF,2017__KAL__HN_NF_RF,220,0.707227739917232,0.7963395186602278,0.2891899834602036,0.03303353848811085,0.2561564449720927,27.236676101711126,0.001,0.2918565379684223,0.2891899834602036,0.26792999926623706,0.0010112359550561798,2017,HAN,HN_NF_RF,HN,NF,RF,2017,KAL,HN_NF_RF,HN,NF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1.5887927015547165,1.7203965796859793,0.13160387813126273
2015__HAN__HN_WF_RF,2016__HAN__HN_WF_RF,220,0.6390685037837079,0.73354107616799,0.2636648655345174,0.033250118207560624,0.23041474732695677,25.05281660206284,0.001,0.245321041703336,0.2636648655345174,0.25486661638314134,0.0010112359550561798,2015,HAN,HN_WF_RF,HN,WF,RF,2016,HAN,HN_WF_RF,HN,WF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.1604743268732436,1.2915848138482824,0.1311104869750388
2016__GGE__HN_WF_RF,2016__QLB__HN_WF_RF,220,0.46066580164234805,0.6614437939176053,0.1959992651768131,0.0329702708375166,0.1630289943392965,17.821450644943518,0.001,0.1847570428023288,0.1959992651768131,0.20780591966673018,0.0010112359550561798,2016,GGE,HN_WF_RF,HN,WF,RF,2016,QLB,HN_WF_RF,HN,WF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.039376736074592134,0.1690557511078731,0.12967901503328097
2016__GGE__HN_NF_RF,2016__KIE__HN_WF_RF,216,0.21624262734811758,0.46291930125388486,0.10434981720266401,0.0335342071248782,0.0708156100777858,7.080313919286046,0.001,0.0892325748022524,0.10434981720266401,0.10495770404642278,0.0010112359550561798,2016,GGE,HN_NF_RF,HN,NF,RF,2016,KIE,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.4965990565986338,-1.367058326687622,0.12954072991101184
2017__GGE__LN_NF_RF,2017__HAN__HN_NF_RF,220,0.3889745385266912,0.591850695637964,0.16898954310745484,0.03305297756858224,0.1359365655388726,14.14346165225172,0.001,0.13979082612469146,0.16898954310745484,0.14427565940963732,0.0010112359550561798,2017,GGE,LN_NF_RF,LN,NF,RF,2017,HAN,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.41113719334218596,-0.28225683887342723,0.12888035446875873
2015__QLB__LN_NF_RF,2016__KIE__HN_NF_RF,216,0.4685027478648149,0.6485883375605805,0.19979924381908767,0.0338974306709055,0.16590181314818217,17.7904607747536,0.001,0.19669220305248541,0.19979924381908767,0.20786025586897913,0.0010112359550561798,2015,QLB,LN_NF_RF,LN,NF,RF,2016,KIE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.08862476552576302,0.21691189965535604,0.12828713412959303
