Trait,Trait_abbrev,Environment_1,Environment_2,n,R2_SMA,Spearman,NMI_obs,NMI_perm_media,NMI_corrigida,Z_MI,p_MI
Straw,Straw,2015__HAN__LN_NF_RF,2017__KIE__HN_WF_RF,216,0.1436449788340399,0.38732659355315013,0.10905589047979185,NA,NA,NA,NA
Straw,Straw,2015__HAN__LN_NF_RF,2017__KIE__LN_NF_RF,212,0.07026478590093235,0.2888400779351959,0.06882580720433613,NA,NA,NA,NA
Straw,Straw,2015__HAN__LN_NF_RF,2017__QLB__HN_NF_RF,220,0.016102883688453456,0.1362560082946868,0.03926906927594054,NA,NA,NA,NA
Straw,Straw,2015__HAN__LN_NF_RF,2017__QLB__HN_WF_RF,220,0.0026543145915480172,0.11860951296890057,0.019643777824887763,NA,NA,NA,NA
Straw,Straw,2015__HAN__LN_NF_RF,2017__QLB__LN_NF_RF,220,0.07041636699288727,0.2496092143150967,0.09956717834332195,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2015__KAL__HN_WF_RF,215,0.0011655060783537464,0.30359100678596446,0.05667659721752721,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2015__KAL__LN_NF_RF,213,0.2797714913360921,0.5107962179708475,0.10638387376647004,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2015__KIE__HN_NF_RF,217,0.14468440764068613,0.3676207387364534,0.09639240956325905,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2015__KIE__HN_WF_RF,217,0.08815742638491106,0.3254414521061458,0.07356482863243224,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2015__KIE__LN_NF_RF,217,0.15898035143201233,0.41695674027724927,0.08644843578947954,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2015__QLB__HN_NF_RF,217,0.1604847610721425,0.4365138084433734,0.08619938428619545,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2015__QLB__HN_WF_RF,217,0.02678407271997962,0.053750522602253874,0.032270544763664685,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2015__QLB__LN_NF_RF,217,0.24930015438595,0.476434748704651,0.10433493842857391,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__GGE__HN_NF_RF,217,0.06864799797513273,0.3456491307186779,0.07993562295515916,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__GGE__HN_WF_RF,217,0.09550527384907283,0.32364581424954314,0.0831798085815191,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__GGE__LN_NF_RF,217,0.16873945492540282,0.4244657713139512,0.09298219419194786,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__HAN__HN_NF_RF,217,0.15983937795592196,0.39667742405238704,0.089323654363721125,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__HAN__HN_WF_RF,217,0.022861574144184164,0.268246452176609,0.058470293218666584,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__HAN__LN_NF_RF,217,0.17239198314454343,0.45390882998163257,0.09755585687593546,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__KAL__HN_NF_RF,213,0.14398531424918182,0.4547090336056189,0.09694652938189446,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__KAL__HN_WF_RF,193,0.16052508452364378,0.46416290529352067,0.10105984780236556,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__KAL__LN_NF_RF,201,0.21865754666309858,0.4174597310477316,0.08518903208650697,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__KIE__HN_NF_RF,213,0.12169944779012337,0.3741906561924891,0.08945198955696457,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__KIE__HN_WF_RF,213,0.04841601716571571,0.29563432437332515,0.06977352901887189,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__KIE__LN_NF_RF,212,0.06253229601468539,0.3368405011127302,0.06083716375768596,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__QLB__HN_NF_RF,217,0.2076154466901408,0.38021604024859423,0.08784644242396103,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__QLB__HN_WF_RF,217,0.01987225809347687,0.13033230457024478,0.05992730429106518,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2016__QLB__LN_NF_RF,217,0.07651871397693233,0.27085006834932845,0.055687539095394555,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__GGE__HN_NF_RF,217,0.027752834543419955,0.2145299867998891,0.04623540780821248,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__GGE__HN_WF_RF,217,0.015741497819925943,0.24365478656689074,0.0642617481244726,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__GGE__LN_NF_RF,217,0.07954816281905912,0.3264114958403209,0.06255320561889263,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__HAN__HN_NF_RF,217,0.18930778433630094,0.4484397093157081,0.11009186201567073,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__HAN__HN_WF_RF,217,0.07344307970079468,0.40319057483899146,0.10840669295067261,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__HAN__LN_NF_RF,217,0.09362779592552022,0.3118044692474997,0.06800995298303175,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__KAL__HN_NF_RF,217,0.012275918932583214,0.2718835289862221,0.04724224666032184,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__KAL__HN_WF_RF,217,0.10248875422592924,0.3354812873161496,0.08322819100356978,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__KAL__LN_NF_RF,217,0.03431030047553306,0.17110584985695965,0.038144273952728895,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__KIE__HN_NF_RF,212,0.06509204786028124,0.3000127205151682,0.04873037798145417,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__KIE__HN_WF_RF,213,0.1606053923683941,0.38256163679307376,0.07129073706573091,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__KIE__LN_NF_RF,209,0.0420496847348981,0.27054524422945475,0.050739231103818644,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__QLB__HN_NF_RF,217,0.04866063678534196,0.18851496404026735,0.052385032378440596,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__QLB__HN_WF_RF,217,0.02246148103437151,0.16546996622462737,0.045299360410351465,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_NF_RF,2017__QLB__LN_NF_RF,217,0.10473477078698828,0.2337523546461102,0.030112763023307062,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2015__KAL__LN_NF_RF,214,0.0017226477596513523,0.26413180233323436,0.04635431251332137,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2015__KIE__HN_NF_RF,218,0.0016347120498506188,0.23508558965267803,0.06306444148889548,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2015__KIE__HN_WF_RF,218,0.006369021071885927,0.3699510444677005,0.08917691177107305,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2015__KIE__LN_NF_RF,218,0.0036990927240553597,0.21625858806754505,0.050637582369040646,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2015__QLB__HN_NF_RF,218,0.004464806305647254,0.16353510719194006,0.032907363008770923,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2015__QLB__HN_WF_RF,218,3.669677500836772e-4,0.16840228208185817,0.054390076412407284,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2015__QLB__LN_NF_RF,218,0.004660497387021503,0.18740882010391102,0.03949254536142667,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__GGE__HN_NF_RF,218,9.857826866538663e-4,0.17263934199316716,0.03089239031832687,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__GGE__HN_WF_RF,218,0.009361030399156525,0.39353749908059965,0.07319883270208145,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__GGE__LN_NF_RF,218,0.00407082640286177,0.3302039939328267,0.07037847295862519,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__HAN__HN_NF_RF,218,5.422933974132052e-4,0.09278500974998681,0.02452844271981419,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__HAN__HN_WF_RF,218,0.0023918506209869308,0.2185334884682588,0.0363126983661618,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__HAN__LN_NF_RF,218,1.5181460113244797e-4,0.08364486766137574,0.06033796206593351,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__KAL__HN_NF_RF,214,8.996886207162736e-6,0.1588968717761907,0.04073938568055687,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__KAL__HN_WF_RF,194,9.892573027731806e-4,0.23709532281723936,0.05280282290560268,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__KAL__LN_NF_RF,202,0.047277151684070394,0.25845289477113287,0.04631417302433719,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__KIE__HN_NF_RF,214,0.002115858177981051,0.21832792013983487,0.055699542735936865,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__KIE__HN_WF_RF,214,0.007303790571241312,0.24573776062154273,0.05466071438103432,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__KIE__LN_NF_RF,213,5.7927057296651435e-5,0.2887212181571176,0.05352068839625254,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__QLB__HN_NF_RF,218,0.011257005622566613,-0.009854233787714958,0.03979386241777153,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__QLB__HN_WF_RF,218,0.006420508876634904,0.2825584984730715,0.03987482170383385,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2016__QLB__LN_NF_RF,218,0.02277191056906319,-0.08544602352853962,0.06175626175821818,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__GGE__HN_NF_RF,218,0.03649808373109277,0.35600048416922986,0.08236496906180754,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__GGE__HN_WF_RF,218,0.06751853683616785,0.1504046230053357,0.049381152904604056,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__GGE__LN_NF_RF,218,6.320214438320771e-5,0.28177317134899627,0.04597300078972249,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__HAN__HN_NF_RF,218,7.078335887870043e-4,0.3169391469934307,0.06334991993112056,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__HAN__HN_WF_RF,218,0.002858268254444056,0.2208211301644959,0.044288004631932346,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__HAN__LN_NF_RF,218,7.286028156267274e-5,0.17605053429464473,0.04039069441439346,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__KAL__HN_NF_RF,218,8.538787393893075e-4,0.39985254846180707,0.09316168565458192,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__KAL__HN_WF_RF,218,0.026271320758438726,0.5316878915414592,0.1266668814803693,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__KAL__LN_NF_RF,218,0.015397203464366207,0.4194336030820035,0.08116254949614193,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__KIE__HN_NF_RF,213,0.004281319276525936,0.20536780904080806,0.03509174264899655,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__KIE__HN_WF_RF,214,0.00325198506365705,0.273543106060838,0.06597546793858507,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__KIE__LN_NF_RF,210,0.003913783423571165,0.19801356039819498,0.045429025330438744,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__QLB__HN_NF_RF,218,0.007760517995709219,0.1091251421088813,0.02613737142955345,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__QLB__HN_WF_RF,218,0.003975326360927535,0.2823129389593489,0.05874786953473634,NA,NA,NA,NA
Straw,Straw,2015__KAL__HN_WF_RF,2017__QLB__LN_NF_RF,218,0.0010562717401120718,0.09584060407640374,0.040473170306317474,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2015__KIE__HN_NF_RF,216,0.2467762808356413,0.4372557425070553,0.10774986638966043,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2015__KIE__HN_WF_RF,216,0.18923064578726473,0.3965205587111063,0.08916464969330222,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2015__KIE__LN_NF_RF,216,0.20411947831904284,0.40103240095738213,0.12996000413397404,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2015__QLB__HN_NF_RF,216,0.1656084855862738,0.41707807904357036,0.07865916809822855,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2015__QLB__HN_WF_RF,216,0.04901788785462844,0.20567284678312434,0.03542505834962795,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2015__QLB__LN_NF_RF,216,0.20147574898148093,0.4046904583288679,0.0929772756439691,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__GGE__HN_NF_RF,216,0.08963137151366773,0.258904011717215,0.07468589007542069,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__GGE__HN_WF_RF,216,0.2135178293372854,0.3851093725812405,0.072154398456654,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__GGE__LN_NF_RF,216,0.2044589484326352,0.4235296919467962,0.10446537550021752,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__HAN__HN_NF_RF,216,0.25420821181344755,0.3753938484621155,0.08442624531112534,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__HAN__HN_WF_RF,216,0.10253118798808722,0.34804534466950066,0.09330384243779158,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__HAN__LN_NF_RF,216,0.3282068381381921,0.4544528989390204,0.11665896185567651,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__KAL__HN_NF_RF,212,0.120209862716945,0.35579532817039944,0.0746556458716262,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__KAL__HN_WF_RF,193,0.08316969782228206,0.28006817210619095,0.07822942439200363,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__KAL__LN_NF_RF,200,0.26470985146695525,0.46283357083927107,0.11033730804817206,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__KIE__HN_NF_RF,212,0.32127085766498265,0.519736320093502,0.15167763322006075,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__KIE__HN_WF_RF,212,0.14163831738673474,0.35344770042053264,0.09803744843592596,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__KIE__LN_NF_RF,211,0.12168922456729497,0.35656672755841134,0.07904913527373401,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__QLB__HN_NF_RF,216,0.19273908496968692,0.377613450981793,0.08938228975971997,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__QLB__HN_WF_RF,216,0.021963806186990117,0.1856964241060265,0.0373772806084698,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2016__QLB__LN_NF_RF,216,0.10184944834284619,0.2566451136593672,0.05968237444666024,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__GGE__HN_NF_RF,216,0.058808918235524456,0.2687398039986187,0.06000639418940353,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__GGE__HN_WF_RF,216,0.05400470823403366,0.21856297407685252,0.06427519363330839,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__GGE__LN_NF_RF,216,0.14385195984008115,0.3426011264720942,0.09451555872573654,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__HAN__HN_NF_RF,216,0.27593117478816154,0.36767525214636987,0.11403379194361453,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__HAN__HN_WF_RF,216,0.21648180870845718,0.5107407804332035,0.14935136488121212,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__HAN__LN_NF_RF,216,0.2770230818042316,0.4298693721049309,0.12087260621591892,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__KAL__HN_NF_RF,216,0.004702023279665593,0.2317150716250491,0.05713748672985622,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__KAL__HN_WF_RF,216,0.20936439433488416,0.4246752164231533,0.10855938355104112,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__KAL__LN_NF_RF,216,0.03257563668122765,0.17352671501208633,0.033780463986327745,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__KIE__HN_NF_RF,211,0.18645420820635683,0.3528212465349191,0.0884930242904546,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__KIE__HN_WF_RF,212,0.18320331134913334,0.3579313671531109,0.12254808601298448,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__KIE__LN_NF_RF,208,0.1877799332718706,0.3891800419260373,0.08935531558460146,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__QLB__HN_NF_RF,216,0.04177514839681122,0.18752068969623356,0.043637297445204525,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__QLB__HN_WF_RF,216,0.04491157162567908,0.23879660391288296,0.04032051432475771,NA,NA,NA,NA
Straw,Straw,2015__KAL__LN_NF_RF,2017__QLB__LN_NF_RF,216,0.16979473656480953,0.3668548089403303,0.08591690015667065,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2015__KIE__HN_WF_RF,220,0.45497090882228364,0.652199049942805,0.17835659172471222,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2015__KIE__LN_NF_RF,220,0.45379038704522584,0.6142249370291272,0.17450962460737426,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2015__QLB__HN_NF_RF,220,0.15499810679646953,0.3481638426038104,0.0718147469425545,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2015__QLB__HN_WF_RF,220,0.017959410389506106,0.09956554323999933,0.04226772567949541,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2015__QLB__LN_NF_RF,220,0.19330438018009752,0.4211728642026789,0.0975328112184414,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__GGE__HN_NF_RF,220,0.0731313681497039,0.30429216230989,0.057023997380945025,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__GGE__HN_WF_RF,220,0.3036645934305203,0.5026163200216384,0.120790201797967,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__GGE__LN_NF_RF,220,0.19703841073423217,0.35092948952739444,0.07962479755878704,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__HAN__HN_NF_RF,220,0.21247275375111652,0.35198548429813536,0.06181758753843053,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__HAN__HN_WF_RF,220,0.118511803131592,0.37158055481987795,0.0830066006603229,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__HAN__LN_NF_RF,220,0.2829180051398255,0.45535463730467757,0.11378751499226628,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__KAL__HN_NF_RF,216,0.10863394379416562,0.28324462067897926,0.07691737874232879,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__KAL__HN_WF_RF,196,0.1550024309256503,0.37371084318147413,0.11785103687325876,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__KAL__LN_NF_RF,204,0.16397163190718456,0.3749482299227513,0.1037328318714999,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__KIE__HN_NF_RF,216,0.4133207363183612,0.6321794734397884,0.17568771241025166,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__KIE__HN_WF_RF,216,0.26287506910734265,0.4811381416782766,0.10583462628586796,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__KIE__LN_NF_RF,215,0.22011337456618302,0.4364015069187858,0.10689877677930336,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__QLB__HN_NF_RF,220,0.1623914983733286,0.3698010289468791,0.0708482540072402,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__QLB__HN_WF_RF,220,0.01874642380215485,0.11169201467348124,0.0425442052987281,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2016__QLB__LN_NF_RF,220,0.09949560671575278,0.3299820244219922,0.04445444304799115,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__GGE__HN_NF_RF,220,0.12688989248179353,0.3803767545910979,0.06997200626909138,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__GGE__HN_WF_RF,220,0.06723927478642738,0.3293317480263492,0.0720615437359058,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__GGE__LN_NF_RF,220,0.1317257543005611,0.2975380783599962,0.07005555766025831,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__HAN__HN_NF_RF,220,0.27535153126420264,0.47596513075965136,0.10870123116488228,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__HAN__HN_WF_RF,220,0.13464513193654473,0.49506545026287174,0.14414135973098188,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__HAN__LN_NF_RF,220,0.21620520518336758,0.37808106478533554,0.08973893861571502,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__KAL__HN_NF_RF,220,0.014428576677226298,0.23799890681437821,0.05526382597513874,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__KAL__HN_WF_RF,220,0.21434997485939095,0.3725013101322529,0.1036373060854357,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__KAL__LN_NF_RF,220,0.05704063523186421,0.2282165859925731,0.05086865548119332,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__KIE__HN_NF_RF,215,0.3040114431163834,0.5322429906542057,0.10411960285556288,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__KIE__HN_WF_RF,216,0.3180254865911007,0.5564272020386049,0.14645802378094844,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__KIE__LN_NF_RF,212,0.27085000732692166,0.4591488841841174,0.10277951328124874,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__QLB__HN_NF_RF,220,0.05429248166317737,0.15531350196942462,0.04277363401448031,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__QLB__HN_WF_RF,220,0.009848910601053003,0.07688701306751267,0.033626069348117134,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.15166233915526137,0.3721643384818244,0.07978053928161866,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2015__KIE__LN_NF_RF,220,0.4596140312947054,0.6516096313034266,0.17163778722432094,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2015__QLB__HN_NF_RF,220,0.1057129852322708,0.2811549449744454,0.06516264617453736,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2015__QLB__HN_WF_RF,220,0.025752916667712726,0.17978057397880123,0.031926828256809925,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2015__QLB__LN_NF_RF,220,0.15487855171616985,0.3878126708102534,0.07416388849753729,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__GGE__HN_NF_RF,220,0.03149228821039124,0.23330722460456546,0.04628465006185202,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__GGE__HN_WF_RF,220,0.33276675424266644,0.5646574215470268,0.1551055824256668,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__GGE__LN_NF_RF,220,0.20048498453894154,0.38862974253788113,0.0717230047319974,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__HAN__HN_NF_RF,220,0.12795454797677566,0.31123896248795524,0.0586721135282322,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__HAN__HN_WF_RF,220,0.09229359029998117,0.3722905619762993,0.05896464708583271,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__HAN__LN_NF_RF,220,0.16440887290987824,0.3480815719333044,0.10861183103659407,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__KAL__HN_NF_RF,216,0.08721390508476035,0.2687231331642434,0.053078769945096096,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__KAL__HN_WF_RF,196,0.06279057152258427,0.271413430659261,0.05861428471821629,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__KAL__LN_NF_RF,204,0.09528383946931675,0.31331462778551283,0.08015697091652374,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__KIE__HN_NF_RF,216,0.31087395391993855,0.5452708415199037,0.12027385063512289,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__KIE__HN_WF_RF,216,0.26376568599345146,0.498600840686362,0.0931709248201398,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__KIE__LN_NF_RF,215,0.2558457976985753,0.5192651355985415,0.10628900898772269,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__QLB__HN_NF_RF,220,0.09190495078469657,0.2867752714650378,0.04649055696829803,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__QLB__HN_WF_RF,220,0.08674981005536324,0.2693327623222869,0.048617980065967736,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2016__QLB__LN_NF_RF,220,0.08110384507628629,0.26722753475372335,0.0529101317733782,NA,NA,NA,NA
Straw,Straw,2015__KIE__HN_WF_RF,2017__GGE__HN_NF_RF,220,0.13699435665213833,0.43411189938184297,0.08381601303072363,NA,NA,NA,NA
